conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean_text,auto_label,auto_label_str
1905373996868403344,Thu Mar 27 21:38:55 +0000 2025,0,Sudah saatnya mengubah #KaburAjaDulu menjadi #KaburAja dari Indonesia. Gak ada satupun pejabat... Yang minimal ngasih perhatian ke demontrasi masif ini. Indonesia udah rusak dan gak bisa diperbaiki.,1905373996868403344,,,in,,0,0,0,https://x.com/Ri_zki2/status/1905373996868403344,1850142123351531520,Ri_zki2,Sudah saatnya mengubah #KaburAjaDulu menjadi #KaburAja dari Indonesia. Gak ada satupun pejabat... Yang minimal ngasih perhatian ke demontrasi masif ini. Indonesia udah rusak dan gak bisa diperbaiki.,1,Netral
1905372018385846377,Thu Mar 27 21:31:03 +0000 2025,0,gw cuma mau seneng² ngefangirl yaa jirr!! emang apa salahnya naikin ht?! ITU HAK BERSUARA KITA SEBAGAI MASYARAKAT!! negara mau ancur kita inisiatif bantu dgn cara naikin ht. katanya kalo #KaburAjaDulu dinilai kurang nasionalis? lah ini niat membela negara malah dibungkam?! kocak!,1905372018385846377,,,in,,0,1,0,https://x.com/moonaegiaeyo/status/1905372018385846377,1735707440119980032,moonaegiaeyo,gw cuma mau seneng² ngefangirl yaa jirr!! emang apa salahnya naikin ht?! ITU HAK BERSUARA KITA SEBAGAI MASYARAKAT!! negara mau ancur kita inisiatif bantu dgn cara naikin ht. katanya kalo #KaburAjaDulu dinilai kurang nasionalis? lah ini niat membela negara malah dibungkam?! kocak!,0,Negatif
1905370742767964637,Thu Mar 27 21:27:55 +0000 2025,0,@cerrishy Makanya sebelum gila kita kaburajadulu,1905371229491789881,,cerrishy,in,,0,1,0,https://x.com/osea_an/status/1905371229491789881,1456134619615481857,osea_an,@cerrishy Makanya sebelum gila kita kaburajadulu,0,Negatif
1905371096662376604,Thu Mar 27 21:27:24 +0000 2025,0,mending #KaburAjaDulu sih,1905371096662376604,,,in,,0,0,0,https://x.com/amelbodor/status/1905371096662376604,111848634,amelbodor,mending #KaburAjaDulu sih,0,Negatif
1905365091807379837,Thu Mar 27 21:12:19 +0000 2025,0,@grotitude kalo besok kaburajadulu ke mana?,1905367302729801796,,grotitude,in,,0,1,0,https://x.com/0519lovely/status/1905367302729801796,1892228821019131904,0519lovely,@grotitude kalo besok kaburajadulu ke mana?,0,Negatif
1905364861082894791,Thu Mar 27 21:02:41 +0000 2025,0, boleh saja kalian muda mengikuti trend #KaburAjaDulu tapi ingat jangan sampai kalian kabur ke luar negeri dengan value yang rendah (murah). pergilah dengan value yang pantas kamu miliki jika belum maka bertahan disini lalu upgrade value kalian kutipan dari seorang sepuh,1905364878124265477,,UPAN77,in,,0,0,0,https://x.com/UPAN77/status/1905364878124265477,512804396,UPAN77,boleh saja kalian muda mengikuti trend #KaburAjaDulu tapi ingat jangan sampai kalian kabur ke luar negeri dengan value yang rendah (murah). pergilah dengan value yang pantas kamu miliki jika belum maka bertahan disini lalu upgrade value kalian kutipan dari seorang sepuh,0,Negatif
1905364492604899661,Thu Mar 27 21:01:09 +0000 2025,0,Astaghfirullah ada lagi ni RUU Polri Hadehh memang yg paling bener #KaburAjaDulu #CabutUUTNI #TolakRUUPolri,1905364492604899661,,,in,,0,0,0,https://x.com/itstelorgeprek/status/1905364492604899661,1663877885705478145,itstelorgeprek,Astaghfirullah ada lagi ni RUU Polri Hadehh memang yg paling bener #KaburAjaDulu #CabutUUTNI #TolakRUUPolri,0,Negatif
1905362629155324169,Thu Mar 27 20:53:45 +0000 2025,0,Kocak kocak pejabat anti kritik presiden tidak menerima kritik mau #KaburAjaDulu juga malu sama negara lain kalo pas di tanya negara asal. #TolakUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #KembalikanTNIkeBarak,1905362629155324169,,,in,,0,1,0,https://x.com/CararaSmth/status/1905362629155324169,991099397449531392,CararaSmth,Kocak kocak pejabat anti kritik presiden tidak menerima kritik mau #KaburAjaDulu juga malu sama negara lain kalo pas di tanya negara asal. #TolakUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #KembalikanTNIkeBarak,0,Negatif
1905264565371465739,Thu Mar 27 20:48:18 +0000 2025,0,@okkymadasari @prabowo Dari pengalaman 1998 + #KaburAjaDulu ke Yordania pada saat negara sedang genting sudah pasti tidurnya nyenyak lah...,1905361259475992871,,okkymadasari,in,,0,0,1,https://x.com/wong_clayten/status/1905361259475992871,3139555602,wong_clayten,@okkymadasari @prabowo Dari pengalaman 1998 + #KaburAjaDulu ke Yordania pada saat negara sedang genting sudah pasti tidurnya nyenyak lah...,1,Netral
1905294299379757508,Thu Mar 27 20:39:27 +0000 2025,0,@hujanderasnya lidah aku juga pengen ikutan #KaburAjaDulu,1905359029335195730,,hujanderasnya,in,,0,1,0,https://x.com/onebottlewine/status/1905359029335195730,1305461794509479937,onebottlewine,@hujanderasnya lidah aku juga pengen ikutan #KaburAjaDulu,0,Negatif
1904689224613519507,Thu Mar 27 20:22:52 +0000 2025,0,@AnggerN #ListOfChineseDiasporaPeople &gt; Dlm kondisi spt skrg gak bisa dipungkiri isu rasis msh suka muncul. Tak jarang pemicu-nya ya #TionghoaPeranakan itu sendiri. Misal tagar #271Tidr #CrazyRich sampe tagar #KaburAjaDulu. https://t.co/3nD8n6bjIb,1905354858129220027,,AnggerN,in,,0,0,0,https://x.com/TheStupidLolo/status/1905354858129220027,1574864432,TheStupidLolo,@AnggerN #ListOfChineseDiasporaPeople &gt; Dlm kondisi spt skrg gak bisa dipungkiri isu rasis msh suka muncul. Tak jarang pemicu-nya ya #TionghoaPeranakan itu sendiri. Misal tagar #271Tidr #CrazyRich sampe tagar #KaburAjaDulu. https://t.co/3nD8n6bjIb,0,Negatif
1905343176032112698,Thu Mar 27 19:36:27 +0000 2025,0,Cape banget ga si jadi orang indo tapi mau #KaburAjaDulu tekanan kerja di luar negri juga ga main main. Hal terbaik yg bisa dilakuin sekarang kayanya cuma saving + bantu misuh misuh online + usahakan tetep waras.,1905343176032112698,,,in,,0,0,0,https://x.com/Lucis3110/status/1905343176032112698,201721445,Lucis3110,Cape banget ga si jadi orang indo tapi mau #KaburAjaDulu tekanan kerja di luar negri juga ga main main. Hal terbaik yg bisa dilakuin sekarang kayanya cuma saving + bantu misuh misuh online + usahakan tetep waras.,0,Negatif
1905341011439878598,Thu Mar 27 19:27:51 +0000 2025,0,Nahhh kalau yang 1 ini tidak di ragukan lagi LINK : https://t.co/dkC4h7jq4d #mesincucisiscakohl #SkandalShellaSauki #GISELLExLOEWE #UNLIMITED #ultimatehub #slotgacor #slotgacorhariini #KaburAjaDulu #fypシviral https://t.co/8ANRfSvA6X,1905341011439878598,https://pbs.twimg.com/media/GnEhIa4agAAYheN.jpg,,in,,0,0,0,https://x.com/goto88_/status/1905341011439878598,1867737730035462144,goto88_,Nahhh kalau yang 1 ini tidak di ragukan lagi LINK : https://t.co/dkC4h7jq4d #mesincucisiscakohl #SkandalShellaSauki #GISELLExLOEWE #UNLIMITED #ultimatehub #slotgacor #slotgacorhariini #KaburAjaDulu #fypシviral https://t.co/8ANRfSvA6X,0,Negatif
1904928289980129760,Thu Mar 27 19:10:10 +0000 2025,0,@GasMedsos66731 Mana nih yang #KaburAjaDulu silahkan yang mau kabur,1905336562319298839,,GasMedsos,in,,0,0,0,https://x.com/rachmanandini1/status/1905336562319298839,1610728233036808192,rachmanandini1,@GasMedsos66731 Mana nih yang #KaburAjaDulu silahkan yang mau kabur,0,Negatif
1904509495625351628,Thu Mar 27 18:58:52 +0000 2025,1,NKRI keras bro jika nggk kuat minggat aja #KaburAjaDulu sok2an ngetag jurnalis asing DARAH LU BUKAN PEJUANG DARAH LU PENGHIANAT BANGSA KITA EMANG TAK SEPENDAPAT NAMUN BEGITU KAU JUAL BANGSAKU YG MENDERITA KE MEDIA ASING SELAMANYA LU BUKAN BANGSA NUSANTARA INDONESIA https://t.co/cz9vz8KBC1,1905333717205393876,https://pbs.twimg.com/media/GnEa6enbgAE2Ny1.jpg,ayooogr,in,,0,1,0,https://x.com/ayooogr/status/1905333717205393876,1241449891,ayooogr,NKRI keras bro jika nggk kuat minggat aja #KaburAjaDulu sok2an ngetag jurnalis asing DARAH LU BUKAN PEJUANG DARAH LU PENGHIANAT BANGSA KITA EMANG TAK SEPENDAPAT NAMUN BEGITU KAU JUAL BANGSAKU YG MENDERITA KE MEDIA ASING SELAMANYA LU BUKAN BANGSA NUSANTARA INDONESIA https://t.co/cz9vz8KBC1,1,Netral
1905332175173812403,Thu Mar 27 18:52:44 +0000 2025,0,rasa ingin visa cepet di acc #KaburAjaDulu ke US live in peace there + ga ldr terus sama mamaku dan jauh jauh dari indo yg smkin hari smkin gjls,1905332175173812403,,,in,,0,0,0,https://x.com/meatypleasure/status/1905332175173812403,1789207535972651008,meatypleasure,rasa ingin visa cepet di acc #KaburAjaDulu ke US live in peace there + ga ldr terus sama mamaku dan jauh jauh dari indo yg smkin hari smkin gjls,0,Negatif
1905180496872833270,Thu Mar 27 18:46:33 +0000 2025,0,@tempodotco Owalah.. Ternyata sesama alumni #KaburAjaDulu,1905330618592100472,,tempodotco,in,,0,0,0,https://x.com/nonblok67/status/1905330618592100472,1849799976618164226,nonblok67,@tempodotco Owalah.. Ternyata sesama alumni #KaburAjaDulu,0,Negatif
1905324100274593889,Thu Mar 27 18:20:39 +0000 2025,0,sebelum #kaburajadulu,1905324101750984800,,ktanishaaa,in,,0,0,0,https://x.com/ktanishaaa/status/1905324101750984800,1550718214262235138,ktanishaaa,sebelum #kaburajadulu,0,Negatif
1905322873671364790,Thu Mar 27 18:15:46 +0000 2025,0,anjir will toledo bilang kaburajadulu,1905322873671364790,,,in,,0,0,0,https://x.com/guroified/status/1905322873671364790,1504140832126906370,guroified,anjir will toledo bilang kaburajadulu,0,Negatif
1905321232868016312,Thu Mar 27 18:09:15 +0000 2025,0,kayak gw beneran persiapan #KaburAjaDulu after all this happening,1905321232868016312,,,in,,0,0,0,https://x.com/gzenuine/status/1905321232868016312,1713772113394577408,gzenuine,kayak gw beneran persiapan #KaburAjaDulu after all this happening,0,Negatif
1905297910876741911,Thu Mar 27 17:46:22 +0000 2025,0,@asaccshoo sumpil mau join #KaburAjaDulu,1905315471421047144,,asaccshoo,in,,0,1,0,https://x.com/uwolfowl/status/1905315471421047144,1535900779072356352,uwolfowl,@asaccshoo sumpil mau join #KaburAjaDulu,0,Negatif
1905315440257368240,Thu Mar 27 17:46:14 +0000 2025,0,#ListOfChineseDiasporaPeople #GabunganPengusahaBioskopSeluruhIndonesia &gt; Kalo kita balikin lagi ke tagar #InsiderLending #KaburAjaDulu trus musim demo kmd THE SIEGE AT THORN HIGH atau PENGEPUNGAN DI BUKIT DURI berkesan fiksi &amp; nyata itu sejalan. https://t.co/MHkWJslsCD,1905315440257368240,,,in,,0,0,0,https://x.com/TheStupidLolo/status/1905315440257368240,1574864432,TheStupidLolo,#ListOfChineseDiasporaPeople #GabunganPengusahaBioskopSeluruhIndonesia &gt; Kalo kita balikin lagi ke tagar #InsiderLending #KaburAjaDulu trus musim demo kmd THE SIEGE AT THORN HIGH atau PENGEPUNGAN DI BUKIT DURI berkesan fiksi &amp; nyata itu sejalan. https://t.co/MHkWJslsCD,0,Negatif
1905315412881145904,Thu Mar 27 17:46:08 +0000 2025,1,mulai kepikiran buat kuliah belajar bhs inggris abis itu baru #KaburAjaDulu,1905315412881145904,,,in,,0,3,0,https://x.com/BanggOjol/status/1905315412881145904,1803825073562042368,BanggOjol,mulai kepikiran buat kuliah belajar bhs inggris abis itu baru #KaburAjaDulu,0,Negatif
1905313562735816978,Thu Mar 27 17:38:47 +0000 2025,0,Tuhan mengijinkan km lahir di indonesia untuk suatu alasan. Lalu apakah #kaburajadulu adalah solusi yg tepat ? Jika memang km lahir di indonesia untuk membangun Indonesia apa yang akan Indonesia berikan untukmu ? Bukankah sistem kebijakan dan SDMnya sdh sngt mngecewakan?,1905313562735816978,,,in,,0,0,0,https://x.com/Matchagirl1010/status/1905313562735816978,1871978180569092096,Matchagirl1010,Tuhan mengijinkan km lahir di indonesia untuk suatu alasan. Lalu apakah #kaburajadulu adalah solusi yg tepat ? Jika memang km lahir di indonesia untuk membangun Indonesia apa yang akan Indonesia berikan untukmu ? Bukankah sistem kebijakan dan SDMnya sdh sngt mngecewakan?,0,Negatif
1905310099859800352,Thu Mar 27 17:37:57 +0000 2025,1,@amsterdamsy WKWKW AYO #KaburAjaDulu ,1905313353704296937,,amsterdamsy,in,,0,0,0,https://x.com/gyuwoncoty/status/1905313353704296937,1702876563346530304,gyuwoncoty,@amsterdamsy WKWKW AYO #KaburAjaDulu,0,Negatif
1905311068504948914,Thu Mar 27 17:28:52 +0000 2025,0,tanpa rakyat mereka bisa apa sih? pajak? rakyat. rakyat udah gabisa ngerasa aman lagi di negeri ini. dipikir ga sedih ngeliat #.KaburAjaDulu kemarin? kan sangat mencerminkan banyak WNI yang ga betah tinggal di sini. itu sakit banget sumpah. kok bisa sih ya Allah:(,1905311070480466154,,219pici,in,,0,1,0,https://x.com/219pici/status/1905311070480466154,1723151540314329088,219pici,tanpa rakyat mereka bisa apa sih? pajak? rakyat. rakyat udah gabisa ngerasa aman lagi di negeri ini. dipikir ga sedih ngeliat #.KaburAjaDulu kemarin? kan sangat mencerminkan banyak WNI yang ga betah tinggal di sini. itu sakit banget sumpah. kok bisa sih ya Allah:(,0,Negatif
1905311020543033723,Thu Mar 27 17:28:40 +0000 2025,0,Kadang pengen #KaburAjaDulu,1905311020543033723,,,in,,0,1,0,https://x.com/Sasmi86983078/status/1905311020543033723,1112918113018765317,Sasmi86983078,Kadang pengen #KaburAjaDulu,0,Negatif
1905308972388942132,Thu Mar 27 17:20:37 +0000 2025,0, Daftar sekarang bersama Wünsche Company! Kami bantu dari A-Z! DM atau klik link di bio untuk info lebih lanjut! #KerjaDiJerman #FSJJerman #PeluangJerman #KarierInternasional #KaburAjaDulu #WuenscheCompany https://t.co/VqP1tYZGFZ,1905308992504824002,https://pbs.twimg.com/media/GnEEbbObgAEbtVs.jpg,wuenschecompany,in,,0,0,0,https://x.com/wuenschecompany/status/1905308992504824002,1693883213658419200,wuenschecompany,Daftar sekarang bersama Wünsche Company! Kami bantu dari A-Z! DM atau klik link di bio untuk info lebih lanjut! #KerjaDiJerman #FSJJerman #PeluangJerman #KarierInternasional #KaburAjaDulu #WuenscheCompany https://t.co/VqP1tYZGFZ,0,Negatif
1905307641964101903,Thu Mar 27 17:15:15 +0000 2025,0,Andai punya privilege buat #kaburajadulu mungkin udh dilakuin dari dulu.. capek bat jd WNI,1905307641964101903,,,in,,0,0,0,https://x.com/ripehinhadi/status/1905307641964101903,269169667,ripehinhadi,Andai punya privilege buat #kaburajadulu mungkin udh dilakuin dari dulu.. capek bat jd WNI,0,Negatif
1905156195155157387,Thu Mar 27 17:04:58 +0000 2025,0,@your_pikachuu @ciciipages Jangan spill gaji aja spill war whv nya sama modal visanya berapa biar terang benderang #KaburAjaDulu hehe,1905305055479398676,,your_pikachuu,in,,0,0,0,https://x.com/Find_X4/status/1905305055479398676,1809739086930014208,Find_X4,@your_pikachuu @ciciipages Jangan spill gaji aja spill war whv nya sama modal visanya berapa biar terang benderang #KaburAjaDulu hehe,0,Negatif
1905305043156566237,Thu Mar 27 17:04:55 +0000 2025,1,Kayaknya tahun ini harus #KaburAjaDulu ambil S3 dimana enaknya ?,1905305043156566237,,,in,,0,0,0,https://x.com/call_milano/status/1905305043156566237,1028939773958742017,call_milano,Kayaknya tahun ini harus #KaburAjaDulu ambil S3 dimana enaknya ?,0,Negatif
1905284693320454588,Thu Mar 27 17:03:59 +0000 2025,0,@namgiriu Aku juga lah mau kabur sama namgil #KaburAjaDulu,1905304806274859515,,namgiriu,in,,0,1,0,https://x.com/sadbitxh197/status/1905304806274859515,1471875563878903809,sadbitxh197,@namgiriu Aku juga lah mau kabur sama namgil #KaburAjaDulu,0,Negatif
1905284693320454588,Thu Mar 27 17:02:30 +0000 2025,0,@sadbitxh197 benerr:( jadi mending kita #kaburajadulu,1905304434168734090,,sadbitxh197,in,,0,1,0,https://x.com/namgiriu/status/1905304434168734090,142657558,namgiriu,@sadbitxh197 benerr:( jadi mending kita #kaburajadulu,0,Negatif
1905304141171491175,Thu Mar 27 17:01:20 +0000 2025,6,Diceritain juga sama temen orang Myanmar yg lagi #kaburajadulu ke Indonesia. Firsthand account Videonya akurat. Dan ngeliat arah pemerintahan skrg bukan gak mungkin kita bakal kyk gini jg Ibukota mangkraknya aja udh mirip,1905304141171491175,,,in,,0,0,1,https://x.com/ry0kiku/status/1905304141171491175,255942108,ry0kiku,Diceritain juga sama temen orang Myanmar yg lagi #kaburajadulu ke Indonesia. Firsthand account Videonya akurat. Dan ngeliat arah pemerintahan skrg bukan gak mungkin kita bakal kyk gini jg Ibukota mangkraknya aja udh mirip,0,Negatif
1902190801062654010,Thu Mar 27 16:58:53 +0000 2025,0,@rpjakesim Ehh kaburajadulu ke negeri kapuk. Alias turu.,1905303522805252483,,rpjakesim,in,,0,0,0,https://x.com/Gyivin/status/1905303522805252483,842469971544440832,Gyivin,@rpjakesim Ehh kaburajadulu ke negeri kapuk. Alias turu.,0,Negatif
1904964322960592943,Thu Mar 27 16:38:47 +0000 2025,0,@chateaublnc siapa tau evolve jadi #KaburAjaDulu,1905298464025776573,,chateaublnc,in,,0,1,0,https://x.com/KesayanganSylus/status/1905298464025776573,1338421075412054016,KesayanganSylus,@chateaublnc siapa tau evolve jadi #KaburAjaDulu,0,Negatif
1905297740508344533,Thu Mar 27 16:37:01 +0000 2025,0,biar bisa pake hastag #KaburAjaDulu HEHEHEHHEHEHEEE,1905298018544628170,,bebekgrngosong,tl,,0,0,0,https://x.com/bebekgrngosong/status/1905298018544628170,1606323956499128322,bebekgrngosong,biar bisa pake hastag #KaburAjaDulu HEHEHEHHEHEHEEE,0,Negatif
1905252064151965806,Thu Mar 27 16:36:32 +0000 2025,0,@kongjiroprtctr @tthomaskong_ @nnnureani ikut aku bawa rombongan 5 bis #KaburAjaDulu,1905297897660538883,,jiroprotector,in,,0,1,0,https://x.com/kongjilo/status/1905297897660538883,1880130469913849856,kongjilo,@kongjiroprtctr @tthomaskong_ @nnnureani ikut aku bawa rombongan 5 bis #KaburAjaDulu,0,Negatif
1904724747944157401,Thu Mar 27 16:34:02 +0000 2025,0,@talisaa77 @Opposisi6890 @DPR_RI miris malah ada hastag #KaburAjaDulu,1905297269429317868,,talisaa77,in,,0,1,0,https://x.com/ayooogr/status/1905297269429317868,1241449891,ayooogr,@talisaa77 @Opposisi6890 @DPR_RI miris malah ada hastag #KaburAjaDulu,0,Negatif
1905296738971471892,Thu Mar 27 16:31:55 +0000 2025,0,hapibidi kebanggaan kita kebanggaan bangsa smoga kamu bahagia dan sehat selalu ya sbg wni yg udah #kaburajadulu,1905296738971471892,,,in,,0,0,0,https://x.com/sceneatmare/status/1905296738971471892,940222110894395392,sceneatmare,hapibidi kebanggaan kita kebanggaan bangsa smoga kamu bahagia dan sehat selalu ya sbg wni yg udah #kaburajadulu,2,Positif
1905252064151965806,Thu Mar 27 16:29:43 +0000 2025,0,@tthomaskong_ @nnnureani @kongjilo angkut aku plis #KaburAjaDulu,1905296184840966198,,tthomaskong_,in,,0,1,0,https://x.com/jiroprotector/status/1905296184840966198,890559768850350081,jiroprotector,@tthomaskong_ @nnnureani @kongjilo angkut aku plis #KaburAjaDulu,0,Negatif
1905295766840893779,Thu Mar 27 16:28:04 +0000 2025,0,kayaknya taun ini tiada flexing yang paling bikin iri selain orang2 yg berhasil #KaburAjaDulu dengan flexing foto paspor baru ,1905295766840893779,,,in,,0,0,0,https://x.com/ImelPebreyanti/status/1905295766840893779,1471173096,ImelPebreyanti,kayaknya taun ini tiada flexing yang paling bikin iri selain orang2 yg berhasil #KaburAjaDulu dengan flexing foto paspor baru,1,Netral
1905289152515719546,Thu Mar 27 16:23:27 +0000 2025,0,@cuurvey gas ikut trend kaburajadulu wkwk,1905294607640076499,,cuurvey,in,,0,1,0,https://x.com/imurrbbyx/status/1905294607640076499,1682799871596843008,imurrbbyx,@cuurvey gas ikut trend kaburajadulu wkwk,0,Negatif
1900939699495297511,Thu Mar 27 16:15:23 +0000 2025,0,@STAYCYISA Yaudah solusinya KaburAjaDulu.,1905292577110462541,,STAYCYISA,in,,0,0,0,https://x.com/Jongseongg/status/1905292577110462541,276698227,Jongseongg,@STAYCYISA Yaudah solusinya KaburAjaDulu.,0,Negatif
1905292146623893825,Thu Mar 27 16:13:41 +0000 2025,2,18+ | Cocok buat para couple nih INDONESIA GELAP JANGAN SAMPAI HARIMU GELAP Tenangin pikiran pake musik ini ajaaa. Atau jadiin rekomendasi kado buat pacar https://t.co/oVYYX14b6f #TolakRUUPolri #KaburAjaDulu #dolar #TolakRevisiUUTNI #fypシ #zonajajan #zonauang #zonatest https://t.co/gm5mhLDWwK,1905292146623893825,https://pbs.twimg.com/ext_tw_video_thumb/1905292124272427008/pu/img/WEcFcINmg9MtkKNM.jpg,,in,,0,0,2,https://x.com/SultanBigwin29/status/1905292146623893825,1683838933728395267,SultanBigwin29,18+ | Cocok buat para couple nih INDONESIA GELAP JANGAN SAMPAI HARIMU GELAP Tenangin pikiran pake musik ini ajaaa. Atau jadiin rekomendasi kado buat pacar https://t.co/oVYYX14b6f #TolakRUUPolri #KaburAjaDulu #dolar #TolakRevisiUUTNI #fypシ #zonajajan #zonauang #zonatest https://t.co/gm5mhLDWwK,0,Negatif
1905287214491374004,Thu Mar 27 15:54:05 +0000 2025,0,Awas! #KaburAjaDulu Tanda Depresi Kolektif #depresi #eskapisme #pelarian #depresikolektif #depresimassal #kesehatanmental #mentalsehat #jiwasehat #kesehatanjiwa #makanansehat #makananituobat #obatbukantablet #milletobat #makanmillet https://t.co/5RSGOcKVfY lewat @YouTube,1905287214491374004,,,in,,0,0,0,https://x.com/syarifudin82/status/1905287214491374004,139603122,syarifudin82,Awas! #KaburAjaDulu Tanda Depresi Kolektif #depresi #eskapisme #pelarian #depresikolektif #depresimassal #kesehatanmental #mentalsehat #jiwasehat #kesehatanjiwa #makanansehat #makananituobat #obatbukantablet #milletobat #makanmillet https://t.co/5RSGOcKVfY lewat @YouTube,1,Netral
1905251082814779612,Thu Mar 27 15:52:35 +0000 2025,0,@mintwaltz kapan ya #KaburAjaDulu,1905286838774010154,,mintwaltz,in,,0,0,0,https://x.com/jungshinyu/status/1905286838774010154,1742502669007355904,jungshinyu,@mintwaltz kapan ya #KaburAjaDulu,0,Negatif
1905286151092719839,Thu Mar 27 15:49:51 +0000 2025,4,GUSY AK MAW SAPU SAPU JUGA rep apa sajah bub sedih bgt #sad #tay mau #KaburAjaDulu ,1905286151092719839,,,in,,1,103,0,https://x.com/shawbvbl/status/1905286151092719839,1816028752247414784,shawbvbl,GUSY AK MAW SAPU SAPU JUGA rep apa sajah bub sedih bgt #sad #tay mau #KaburAjaDulu,0,Negatif
1905285625122791570,Thu Mar 27 15:47:46 +0000 2025,0,Surah Al-Kahf ... Itu ceritanya #KaburAjaDulu,1905285625122791570,,,in,,0,0,0,https://x.com/RiogaTanjung/status/1905285625122791570,335253967,RiogaTanjung,Surah Al-Kahf ... Itu ceritanya #KaburAjaDulu,0,Negatif
1905281228917600652,Thu Mar 27 15:40:13 +0000 2025,0,@moonofjunee #KaburAjaDulu adalah solusi i guess ,1905283726466314520,,moonofjunee,in,,0,1,0,https://x.com/WOOZlLLA/status/1905283726466314520,1316866034394038274,WOOZlLLA,@moonofjunee #KaburAjaDulu adalah solusi i guess,0,Negatif
1905082887676043320,Thu Mar 27 15:38:32 +0000 2025,0,@Jawirgnat telat lu bro dari dulu dah gitu ih Cemen kemana aja lu #KaburAjaDulu yaa di luar negeri up Dewe #mahasiswabotol,1905283304347328729,,Jawirgnat,in,,0,0,0,https://x.com/ayooogr/status/1905283304347328729,1241449891,ayooogr,@Jawirgnat telat lu bro dari dulu dah gitu ih Cemen kemana aja lu #KaburAjaDulu yaa di luar negeri up Dewe #mahasiswabotol,0,Negatif
1905276376334442969,Thu Mar 27 15:32:24 +0000 2025,0,@seigfr8d #kaburajadulu dari indon,1905281760608624706,,seigfr8d,in,,0,1,0,https://x.com/mitoloqi/status/1905281760608624706,1486660005881270273,mitoloqi,@seigfr8d #kaburajadulu dari indon,0,Negatif
1905279967409349032,Thu Mar 27 15:25:17 +0000 2025,0,apa yang lu harapin dari indonesia? WKWK #KaburAjaDulu,1905279967409349032,,,in,,0,0,0,https://x.com/2210lifestory/status/1905279967409349032,1866334107485261824,2210lifestory,apa yang lu harapin dari indonesia? WKWK #KaburAjaDulu,0,Negatif
1905277424239362251,Thu Mar 27 15:15:10 +0000 2025,1,Omg bawa aku kaburajadulu pls adopsi aku,1905277424239362251,,,in,,0,0,0,https://x.com/chery_limes/status/1905277424239362251,1167063148534235136,chery_limes,Omg bawa aku kaburajadulu pls adopsi aku,0,Negatif
1905164214714630519,Thu Mar 27 15:12:04 +0000 2025,0,@taqibalqibul KaburAjaDulu.,1905276644186902950,,taqibalqibul,in,,0,0,0,https://x.com/zyuuuxd/status/1905276644186902950,1646958116796510209,zyuuuxd,@taqibalqibul KaburAjaDulu.,0,Negatif
1905275789727113588,Thu Mar 27 15:11:22 +0000 2025,383,Ayo daftar ges #kaburajadulu Link: https://t.co/zx6AFVzYGK,1905276466507764125,,skipberat,in,,38,13,12,https://x.com/skipberat/status/1905276466507764125,992790872600162305,skipberat,Ayo daftar ges #kaburajadulu Link: https://t.co/zx6AFVzYGK,0,Negatif
1905275125156777994,Thu Mar 27 15:09:03 +0000 2025,0,@milktealavender #KaburAjaDulu ke thai gaksih mnrt gue mah sekalian,1905275883600196016,,milktealavender,in,,0,1,0,https://x.com/befourjune/status/1905275883600196016,1510009777,befourjune,@milktealavender #KaburAjaDulu ke thai gaksih mnrt gue mah sekalian,0,Negatif
1905275172804001838,Thu Mar 27 15:06:14 +0000 2025,0,Gimana bilanginnya yak #ViralVideos #VideoLucu #lucu #ngakakbangsat #KaburAjaDulu https://t.co/DdmmZzqTeF,1905275172804001838,https://pbs.twimg.com/ext_tw_video_thumb/1905275089005977600/pu/img/KIa2fQKNoIBNhQcR.jpg,,in,,0,0,0,https://x.com/ItsVergil666/status/1905275172804001838,1804169431452651521,ItsVergil666,Gimana bilanginnya yak #ViralVideos #VideoLucu #lucu #ngakakbangsat #KaburAjaDulu https://t.co/DdmmZzqTeF,1,Netral
1905274152770244959,Thu Mar 27 15:02:10 +0000 2025,0,Hal-hal kaya gini tuh alasan utama kenapa all out setiap lebaran. Alasan lain kenapa ga ikut #.kaburajadulu,1905274152770244959,,,in,,0,0,0,https://x.com/ingredienn_/status/1905274152770244959,1317697305223471104,ingredienn_,Hal-hal kaya gini tuh alasan utama kenapa all out setiap lebaran. Alasan lain kenapa ga ikut #.kaburajadulu,0,Negatif
1905269067558318433,Thu Mar 27 15:02:06 +0000 2025,1,@grok @primawansatrio Pak @jokowi mohon kesediaannya untuk mengundang mas Prima ke rumah di Solo karena beliau salah satu Diaspora berprestasi siap mendukung Asta Cita Presiden @prabowo dan salah satu pendengung gerakan #KaburAjaDulu ,1905274134566695257,,grok,in,,0,1,0,https://x.com/fs23yayan/status/1905274134566695257,1526237992876392453,fs23yayan,@grok @primawansatrio Pak @jokowi mohon kesediaannya untuk mengundang mas Prima ke rumah di Solo karena beliau salah satu Diaspora berprestasi siap mendukung Asta Cita Presiden @prabowo dan salah satu pendengung gerakan #KaburAjaDulu,0,Negatif
